,Query Path,SAT/UNSAT,Depths,algaroba with pause based on depth
297,../blocksworld/blocksworld_from_9_1_7_to_11_1_5_negated_goal_bmc_29.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 396, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q: 87, Record_left_center_right: 34, }",0.09233808517456055
298,../blocksworld/blocksworld_from_5_1_10_to_4_9_3_negated_goal_bmc_24.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 333, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P: 72, Record_left_center_right: 29, }",0.09021210670471191
299,../blocksworld/blocksworld_from_6_2_14_to_12_6_4_negated_goal_bmc_34.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 465, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 39, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V: 102, }",0.14795279502868652
300,../blocksworld/blocksworld_from_10_5_8_to_4_10_9_negated_goal_bmc_23.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 335, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W: 69, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 28, }",0.0730295181274414
301,../blocksworld/blocksworld_from_2_0_11_to_11_1_1_negated_goal_bmc_3.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 75, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M: 9, Record_left_center_right: 8, }",0.026866436004638672
302,../blocksworld/blocksworld_from_0_1_19_to_6_3_11_negated_goal_bmc_2.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 78, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T: 6, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 7, }",0.060838937759399414
303,../blocksworld/blocksworld_from_6_4_13_to_0_16_7_negated_goal_bmc_23.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 336, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W: 69, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 28, }",0.08600354194641113
304,../blocksworld/blocksworld_from_7_3_1_to_5_6_0_negated_goal_bmc_13.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 192, Enum_A_B_C_D_E_F_G_H_I_J_K: 39, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 18, }",0.07669711112976074
305,../blocksworld/blocksworld_from_5_2_5_to_10_1_1_negated_goal_bmc_13.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 193, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L: 39, Record_left_center_right: 18, }",0.0780484676361084
306,../blocksworld/blocksworld_from_4_10_4_to_15_0_3_negated_goal_bmc_35.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 470, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R: 105, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 40, }",0.14760231971740723
307,../blocksworld/blocksworld_from_3_1_18_to_3_16_3_negated_goal_bmc_1.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 70, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 6, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V: 3, }",0.04718947410583496
308,../blocksworld/blocksworld_from_9_12_5_to_20_1_5_negated_goal_bmc_46.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 616, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X_Y_Z: 138, Record_left_center_right: 51, }",0.188018798828125
309,../blocksworld/blocksworld_from_6_1_11_to_6_0_12_negated_goal_bmc_10.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 168, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R: 30, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 15, }",0.07347750663757324
310,../blocksworld/blocksworld_from_12_7_0_to_14_5_0_negated_goal_bmc_33.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 448, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S: 99, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 38, }",0.1036689281463623
311,../blocksworld/blocksworld_from_5_21_0_to_20_6_0_negated_goal_bmc_8.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 162, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X_Y_Z: 24, Record_left_center_right: 13, }",0.056366920471191406
312,../blocksworld/blocksworld_from_22_0_4_to_26_0_0_negated_goal_bmc_32.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 450, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X_Y_Z: 96, Record_left_center_right: 37, }",0.0938425064086914
313,../blocksworld/blocksworld_from_8_6_1_to_8_1_6_negated_goal_bmc_25.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 343, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O: 75, Record_left_center_right: 30, }",0.09092545509338379
314,../blocksworld/blocksworld_from_5_21_0_to_20_6_0_negated_goal_bmc_1.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 78, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X_Y_Z: 3, Record_left_center_right: 6, }",0.04112672805786133
315,../blocksworld/blocksworld_from_13_3_3_to_3_11_5_negated_goal_bmc_19.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 280, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S: 57, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 24, }",0.055288076400756836
316,../blocksworld/blocksworld_from_15_3_0_to_3_5_10_negated_goal_bmc_35.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 470, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R: 105, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 40, }",0.13372230529785156
317,../blocksworld/blocksworld_from_16_4_2_to_16_3_3_negated_goal_bmc_35.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 478, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 40, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V: 105, }",0.12086248397827148
318,../blocksworld/blocksworld_from_13_3_3_to_3_11_5_negated_goal_bmc_14.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 220, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S: 42, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 19, }",0.08356022834777832
319,../blocksworld/blocksworld_from_1_6_8_to_6_3_6_negated_goal_bmc_19.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 271, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O: 57, Record_left_center_right: 24, }",0.08724141120910645
320,../blocksworld/blocksworld_from_21_0_4_to_10_10_5_negated_goal_bmc_9.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 171, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X_Y: 27, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 14, }",0.06635355949401855
321,../blocksworld/blocksworld_from_11_6_0_to_8_0_9_negated_goal_bmc_26.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 360, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q: 78, Record_left_center_right: 31, }",0.1420433521270752
322,../blocksworld/blocksworld_from_9_9_2_to_12_5_3_negated_goal_bmc_1.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 66, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T: 3, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 6, }",0.03344440460205078
323,../blocksworld/blocksworld_from_6_2_14_to_12_6_4_negated_goal_bmc_5.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 117, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 10, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V: 15, }",0.02484726905822754
324,../blocksworld/blocksworld_from_5_7_12_to_9_3_12_negated_goal_bmc_19.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 290, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X: 57, Record_left_center_right: 24, }",0.04597163200378418
325,../blocksworld/blocksworld_from_5_5_0_to_10_0_0_negated_goal_bmc_19.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 262, Enum_A_B_C_D_E_F_G_H_I_J: 57, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 24, }",0.04975080490112305
326,../blocksworld/blocksworld_from_0_0_21_to_10_8_3_negated_goal_bmc_0.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 56, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 5, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U: 0, }",0.047835350036621094
327,../blocksworld/blocksworld_from_5_3_8_to_14_1_1_negated_goal_bmc_23.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 320, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P: 69, Record_left_center_right: 28, }",0.06595444679260254
328,../blocksworld/blocksworld_from_13_1_6_to_8_7_5_negated_goal_bmc_15.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 233, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T: 45, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 20, }",0.044054269790649414
329,../blocksworld/blocksworld_from_13_2_4_to_13_3_3_negated_goal_bmc_5.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 111, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S: 15, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 10, }",0.07915306091308594
330,../blocksworld/blocksworld_from_0_9_4_to_3_3_7_negated_goal_bmc_5.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 100, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M: 15, Record_left_center_right: 10, }",0.05939435958862305
331,../blocksworld/blocksworld_from_2_0_5_to_2_1_4_negated_goal_bmc_4.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 74, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G: 12, Record_left_center_right: 9, }",0.04303765296936035
332,../blocksworld/blocksworld_from_5_1_2_to_3_3_2_negated_goal_bmc_12.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 174, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H: 36, Record_left_center_right: 17, }",0.04870891571044922
333,../blocksworld/blocksworld_from_2_1_11_to_9_3_2_negated_goal_bmc_19.smt2,{'algaroba with pause based on depth': 'sat'},"{Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N: 57, Tower: 269, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 24, }",0.05611014366149902
334,../blocksworld/blocksworld_from_18_5_3_to_18_1_7_negated_goal_bmc_15.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 245, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X_Y_Z: 45, Record_left_center_right: 20, }",0.05220603942871094
335,../blocksworld/blocksworld_from_0_18_1_to_17_2_0_negated_goal_bmc_15.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 232, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S: 45, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 20, }",0.0781710147857666
336,../blocksworld/blocksworld_from_13_11_1_to_17_3_5_negated_goal_bmc_35.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 484, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X_Y: 105, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 40, }",0.15066194534301758
337,../blocksworld/blocksworld_from_23_1_0_to_8_9_7_negated_goal_bmc_5.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 122, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X: 15, Record_left_center_right: 10, }",0.046013593673706055
338,../blocksworld/blocksworld_from_8_8_1_to_9_4_4_negated_goal_bmc_31.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 420, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q: 93, Record_left_center_right: 36, }",0.10320782661437988
339,../blocksworld/blocksworld_from_12_0_3_to_8_3_4_negated_goal_bmc_29.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 391, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O: 87, Record_left_center_right: 34, }",0.08324384689331055
340,../blocksworld/blocksworld_from_5_9_3_to_13_1_3_negated_goal_bmc_1.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 60, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q: 3, Record_left_center_right: 6, }",0.030990123748779297
341,../blocksworld/blocksworld_from_8_8_1_to_9_4_4_negated_goal_bmc_25.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 348, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q: 75, Record_left_center_right: 30, }",0.0646963119506836
342,../blocksworld/blocksworld_from_5_0_5_to_5_3_2_negated_goal_bmc_17.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 238, Enum_A_B_C_D_E_F_G_H_I_J: 51, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 22, }",0.06391763687133789
343,../blocksworld/blocksworld_from_21_4_1_to_0_23_3_negated_goal_bmc_18.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 282, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X_Y_Z: 54, Record_left_center_right: 23, }",0.05065155029296875
344,../blocksworld/blocksworld_from_7_3_12_to_12_0_10_negated_goal_bmc_5.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 117, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 10, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V: 15, }",0.04131770133972168
345,../blocksworld/blocksworld_from_7_3_12_to_12_0_10_negated_goal_bmc_9.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 165, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 14, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V: 27, }",0.05086183547973633
346,../blocksworld/blocksworld_from_2_0_19_to_2_8_11_negated_goal_bmc_24.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 343, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 29, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U: 72, }",0.10106420516967773
347,../blocksworld/blocksworld_from_4_0_5_to_8_0_1_negated_goal_bmc_13.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 187, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I: 39, Record_left_center_right: 18, }",0.09392786026000977
348,../blocksworld/blocksworld_from_5_8_2_to_8_0_7_negated_goal_bmc_12.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 188, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O: 36, Record_left_center_right: 17, }",0.07684469223022461
349,../blocksworld/blocksworld_from_0_16_9_to_6_17_2_negated_goal_bmc_40.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 544, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X_Y: 120, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 45, }",0.15312480926513672
350,../blocksworld/blocksworld_from_12_7_0_to_14_5_0_negated_goal_bmc_4.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 100, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S: 12, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 9, }",0.050230979919433594
351,../blocksworld/blocksworld_from_18_1_7_to_7_17_2_negated_goal_bmc_35.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 485, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X_Y_Z: 105, Record_left_center_right: 40, }",0.20663738250732422
352,../blocksworld/blocksworld_from_5_7_12_to_9_3_12_negated_goal_bmc_3.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 98, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X: 9, Record_left_center_right: 8, }",0.03912067413330078
353,../blocksworld/blocksworld_from_3_5_0_to_8_0_0_negated_goal_bmc_6.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 102, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H: 18, Record_left_center_right: 11, }",0.06072282791137695
354,../blocksworld/blocksworld_from_16_4_2_to_16_3_3_negated_goal_bmc_26.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 370, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 31, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V: 78, }",0.09727978706359863
355,../blocksworld/blocksworld_from_21_0_4_to_10_10_5_negated_goal_bmc_40.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 543, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X_Y: 120, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 45, }",0.23027372360229492
356,../blocksworld/blocksworld_from_20_4_0_to_22_1_1_negated_goal_bmc_14.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 230, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X: 42, Record_left_center_right: 19, }",0.059838056564331055
357,../blocksworld/blocksworld_from_22_0_4_to_26_0_0_negated_goal_bmc_28.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 402, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X_Y_Z: 84, Record_left_center_right: 33, }",0.13535284996032715
358,../blocksworld/blocksworld_from_11_6_0_to_8_0_9_negated_goal_bmc_5.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 108, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q: 15, Record_left_center_right: 10, }",0.05161929130554199
359,../blocksworld/blocksworld_from_5_21_0_to_20_6_0_negated_goal_bmc_42.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 570, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X_Y_Z: 126, Record_left_center_right: 47, }",0.2111046314239502
360,../blocksworld/blocksworld_from_5_4_17_to_12_6_8_negated_goal_bmc_50.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 666, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X_Y_Z: 150, Record_left_center_right: 55, }",0.22393417358398438
361,../blocksworld/blocksworld_from_6_2_1_to_9_0_0_negated_goal_bmc_8.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 128, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I: 24, Record_left_center_right: 13, }",0.029876708984375
362,../blocksworld/blocksworld_from_5_10_6_to_18_1_2_negated_goal_bmc_39.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 524, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 44, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U: 117, }",0.1616683006286621
363,../blocksworld/blocksworld_from_0_18_1_to_17_2_0_negated_goal_bmc_5.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 112, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S: 15, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 10, }",0.03864264488220215
364,../blocksworld/blocksworld_from_10_5_8_to_4_10_9_negated_goal_bmc_40.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 539, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W: 120, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 45, }",0.166029691696167
365,../blocksworld/blocksworld_from_15_2_6_to_18_3_2_negated_goal_bmc_33.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 456, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W: 99, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 38, }",0.15462327003479004
366,../blocksworld/blocksworld_from_4_2_4_to_3_2_5_negated_goal_bmc_4.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 82, Enum_A_B_C_D_E_F_G_H_I_J: 12, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 9, }",0.04261946678161621
367,../blocksworld/blocksworld_from_6_20_0_to_1_12_13_negated_goal_bmc_12.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 210, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X_Y_Z: 36, Record_left_center_right: 17, }",0.052262067794799805
368,../blocksworld/blocksworld_from_9_4_1_to_0_13_1_negated_goal_bmc_1.smt2,{'algaroba with pause based on depth': 'sat'},"{Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N: 3, Tower: 54, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 6, }",0.047678470611572266
369,../blocksworld/blocksworld_from_10_7_1_to_8_0_10_negated_goal_bmc_18.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 266, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R: 54, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 23, }",0.08906960487365723
370,../blocksworld/blocksworld_from_13_3_3_to_3_11_5_negated_goal_bmc_26.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 364, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S: 78, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 31, }",0.08509278297424316
