,Query Path,SAT/UNSAT,Depths,Algaroba no pause,Algaroba,Z3,cvc5,Princess
10,../QF_UFDT/20210312-Bouvier/16244448/vlsat3_e19.smt2,"{'algaroba': 'T', 'algaroba with pause based on depth': 'T'}",,1201.0,1201.0,55.248979330062866,413.5475404262543,1201.0
11,../QF_UFDT/20210312-Bouvier/16244445/vlsat3_e30.smt2,"{'algaroba': 'T', 'algaroba with pause based on depth': 'T'}",,1201.0,1201.0,200.24018836021423,407.4373209476471,1201.0
12,../QF_UFDT/20210312-Bouvier/16244449/vlsat3_e28.smt2,"{'algaroba': 'T', 'algaroba with pause based on depth': 'T'}",,1201.0,1201.0,169.74777150154114,561.2646362781525,1201.0
13,../QF_UFDT/20210312-Bouvier/16244442/vlsat3_e92.smt2,"{'algaroba': 'T', 'algaroba with pause based on depth': 'T'}",,1201.0,1201.0,153.73195886611938,1201.0,1201.0
14,../QF_UFDT/20210312-Bouvier/16244447/vlsat3_e52.smt2,"{'algaroba': 'T', 'algaroba with pause based on depth': 'T'}",,1201.0,1201.0,153.7750678062439,1201.0,1201.0
15,../QF_UFDT/20210312-Bouvier/16244450/vlsat3_e63.smt2,"{'algaroba': 'T', 'algaroba with pause based on depth': 'T'}",,1201.0,1201.0,229.86985206604004,1201.0,1201.0
16,../QF_UFDT/20210312-Bouvier/16244466/vlsat3_e11.smt2,"{'algaroba': 'unsat', 'algaroba with pause based on depth': 'unsat'}","{Unit: 0, Place: 0, }",135.06117820739746,138.13523864746094,124.24211072921753,92.39157366752625,1201.0
17,../QF_UFDT/20210312-Bouvier/16244444/vlsat3_k84.smt2,"{'algaroba': 'T', 'algaroba with pause based on depth': 'T'}",,1201.0,1201.0,1201.0,1201.0,938.6142108440399
18,../QF_UFDT/20210312-Bouvier/16244456/vlsat3_e34.smt2,"{'algaroba': 'T', 'algaroba with pause based on depth': 'T'}",,1201.0,1201.0,1124.3081448078156,1201.0,1201.0
19,../QF_UFDT/20210312-Bouvier/16244453/vlsat3_e96.smt2,"{'algaroba': 'T', 'algaroba with pause based on depth': 'T'}",,1201.0,1201.0,1201.0,1201.0,1201.0
20,../QF_UFDT/20210312-Bouvier/16244446/vlsat3_k44.smt2,"{'algaroba': 'T', 'algaroba with pause based on depth': 'T'}",,1201.0,1201.0,1201.0,1201.0,1201.0
21,../QF_UFDT/20210312-Bouvier/16244465/vlsat3_k07.smt2,"{'algaroba': 'sat', 'algaroba with pause based on depth': 'sat'}","{Unit: 0, Place: 0, }",48.72749042510986,51.39671349525452,1201.0,976.5149819850922,50.29876685142517
